frame,front_r,front_g,front_b,joue_gauche_r,joue_gauche_g,joue_gauche_b,joue_droite_r,joue_droite_g,joue_droite_b,nez_r,nez_g,nez_b,sous_oeil_gauche_r,sous_oeil_gauche_g,sous_oeil_gauche_b,sous_oeil_droit_r,sous_oeil_droit_g,sous_oeil_droit_b
152,174.3748779296875,120.1810531616211,101.53439331054688,120.9877700805664,60.875,43.13926696777344,165.22207641601562,115.5625,101.75930786132812,186.92095947265625,120.2245101928711,99.60481262207031,137.70263671875,72.11233520507812,52.49339294433594,170.891357421875,117.78048706054688,104.74501037597656
153,173.69778442382812,119.3839340209961,100.64469146728516,119.25624084472656,59.65879821777344,42.486175537109375,165.48092651367188,115.726318359375,102.0625,186.60174560546875,119.63330078125,99.27747344970703,138.49786376953125,72.60469818115234,52.93803405761719,172.2329864501953,118.59793853759766,105.37937927246094
154,174.32623291015625,119.89796447753906,101.37319946289062,117.61875915527344,58.629554748535156,41.653846740722656,166.18630981445312,116.09078216552734,102.41124725341797,187.65621948242188,120.78275299072266,100.55767059326172,139.2953643798828,73.25105285644531,53.40084457397461,171.8230438232422,118.14608764648438,105.15843963623047
155,173.77333068847656,119.79972076416016,101.21507263183594,118.93441772460938,59.849082946777344,41.63963317871094,165.6441192626953,115.75574493408203,102.25804138183594,187.68121337890625,120.4026870727539,100.04586029052734,138.4456024169922,72.48535919189453,52.294979095458984,172.67149353027344,118.78512573242188,105.84917449951172
156,173.7783660888672,119.85832214355469,101.29609680175781,118.07691955566406,59.083274841308594,41.00282287597656,165.46600341796875,115.663330078125,102.14866638183594,187.45811462402344,120.14103698730469,99.8875961303711,138.8030242919922,72.61038970947266,52.32900619506836,172.62969970703125,118.95445251464844,106.06138610839844
157,173.76519775390625,119.96910858154297,101.26627349853516,116.6272201538086,57.584815979003906,39.83447265625,166.12994384765625,116.12136840820312,102.59762573242188,187.591064453125,120.10032653808594,99.83860778808594,139.57423400878906,73.23143768310547,53.02183532714844,173.6767120361328,119.36345672607422,106.44578552246094
158,173.3055877685547,119.64226531982422,100.96330261230469,117.08316802978516,58.482757568359375,40.348209381103516,165.3006134033203,116.42518615722656,102.47799682617188,187.68838500976562,120.2801284790039,99.97828674316406,138.82821655273438,72.91206359863281,52.8752555847168,173.59205627441406,119.89540100097656,106.5606689453125
159,173.84959411621094,120.18602752685547,101.56124877929688,118.51246643066406,59.5256233215332,41.15373992919922,166.59117126464844,117.38008117675781,103.39691162109375,188.56936645507812,121.20421600341797,100.96226501464844,138.84222412109375,72.72494506835938,52.83368682861328,173.3000030517578,119.86250305175781,106.98542022705078
160,173.6280059814453,119.95254516601562,101.32318115234375,117.59121704101562,58.93175506591797,40.77364730834961,164.3133087158203,115.87140655517578,101.2571792602539,187.75547790527344,120.35855102539062,99.71491241455078,139.36325073242188,73.38888549804688,53.70512771606445,174.6707763671875,120.77983856201172,106.88477325439453
161,174.08518981933594,120.54833984375,102.01851654052734,117.29427337646484,58.82828140258789,40.8121223449707,166.1470184326172,117.17545318603516,102.46324920654297,188.17007446289062,120.74488830566406,100.1550064086914,139.66802978515625,73.55193328857422,53.40733337402344,175.13963317871094,121.4271011352539,107.7474365234375
162,173.76031494140625,120.27665710449219,101.96772003173828,117.26432037353516,58.75569534301758,41.03312683105469,166.24513244628906,117.27083587646484,102.59444427490234,187.88685607910156,120.39655303955078,99.85344696044922,139.92599487304688,73.93000030517578,53.4900016784668,174.4677734375,122.22245025634766,107.79833984375
163,173.93093872070312,120.26643371582031,102.09503936767578,117.25189208984375,58.75361251831055,41.205780029296875,167.28382873535156,117.93407440185547,103.41776275634766,188.57814025878906,121.15628051757812,100.60655975341797,140.26547241210938,74.58483123779297,54.11576843261719,174.73631286621094,122.4117660522461,108.1217041015625
164,174.12782287597656,120.40786743164062,102.23736572265625,117.21209716796875,58.810848236083984,41.262168884277344,166.74290466308594,117.4375,102.90908813476562,188.28970336914062,120.790771484375,100.2918472290039,140.9600067138672,74.71578979492188,53.93473815917969,174.67959594726562,122.42857360839844,108.44898223876953
165,174.07217407226562,120.333984375,102.19469451904297,118.05720520019531,59.25282669067383,41.695621490478516,167.0592498779297,117.57173156738281,103.35118103027344,187.9066162109375,121.73072814941406,100.82953643798828,139.77235412597656,73.68089294433594,52.84756088256836,175.3939971923828,122.94000244140625,109.06600189208984
166,174.13751220703125,120.38131713867188,102.26292419433594,116.34654998779297,58.18455123901367,41.30485153198242,167.60072326660156,117.9107894897461,103.71726989746094,187.64956665039062,121.37008666992188,100.5807876586914,140.80442810058594,74.40524291992188,53.11491775512695,174.9053192138672,122.3727798461914,108.71202850341797
167,173.6975555419922,120.04727935791016,101.88074493408203,115.69498443603516,57.335655212402344,41.05083465576172,167.5848846435547,117.79743194580078,103.67332458496094,187.77227783203125,121.39823913574219,100.59735870361328,139.8090362548828,74.26488494873047,53.15400314331055,175.1923828125,122.29258728027344,109.22244262695312
168,173.7223358154297,119.9467544555664,101.73358154296875,116.78048706054688,58.26062774658203,41.726829528808594,166.36509704589844,116.81429290771484,102.95584869384766,188.33480834960938,121.90087890625,101.08700561523438,139.43089294433594,74.28252410888672,53.49796676635742,175.9881591796875,122.61341094970703,109.30769348144531
169,173.84262084960938,120.04285430908203,101.80351257324219,116.69317626953125,58.20337677001953,41.729766845703125,166.36509704589844,116.82550811767578,102.87876892089844,187.9451141357422,121.5411605834961,100.21185302734375,139.6255340576172,74.15957641601562,53.23404312133789,176.041259765625,122.68566131591797,109.36738586425781
170,173.57557678222656,119.93060302734375,101.58870697021484,115.87872314453125,57.7616081237793,41.29798889160156,167.15049743652344,117.39443969726562,103.29743194580078,188.67324829101562,121.99122619628906,100.76973724365234,139.24000549316406,73.82315826416016,52.67578887939453,176.46311950683594,123.11065673828125,109.84835815429688
171,173.3778533935547,119.73175048828125,101.46759033203125,116.77555084228516,58.29020690917969,41.358829498291016,166.5538787841797,117.02945709228516,102.97557830810547,188.0395965576172,122.80747985839844,101.08690643310547,140.20550537109375,74.81779479980469,53.699153900146484,176.73849487304688,124.0125503540039,110.25941467285156
172,173.76617431640625,120.0838623046875,101.81629943847656,116.7672119140625,58.45280456542969,41.709014892578125,166.99928283691406,117.43985748291016,102.86405944824219,187.9630889892578,122.5689468383789,100.91204833984375,140.46090698242188,75.30658721923828,54.35802459716797,177.09580993652344,124.06786346435547,110.16966247558594
173,173.59214782714844,119.9616928100586,101.64695739746094,116.24674224853516,58.40850067138672,40.06100082397461,167.38912963867188,117.55149841308594,103.02002716064453,188.3867645263672,122.7634506225586,100.89685821533203,140.3551788330078,74.92388916015625,53.75898361206055,177.1462860107422,123.95791625976562,109.9559097290039
174,173.44786071777344,119.95478057861328,101.48538970947266,116.77816772460938,59.10152816772461,40.70514678955078,168.03524780273438,117.93885040283203,103.41151428222656,187.8702850341797,122.85809326171875,100.77494812011719,140.53347778320312,75.33472442626953,54.16318130493164,177.30308532714844,124.01443481445312,110.0536117553711
175,173.40841674804688,119.92505645751953,101.41094207763672,116.20097351074219,58.467552185058594,40.4312629699707,167.7863311767578,117.85395812988281,103.36690521240234,187.44891357421875,122.40217590332031,100.29130554199219,140.66461181640625,75.24073791503906,54.290122985839844,177.242919921875,123.99797821044922,109.9959487915039
176,174.05914306640625,120.59312438964844,102.23988342285156,117.6048812866211,59.48710632324219,41.36376190185547,169.86004638671875,119.30699920654297,104.60195922851562,187.8146514892578,122.6170883178711,100.7613754272461,142.0233612060547,76.36730194091797,56.095542907714844,177.24330139160156,124.17938232421875,109.21855926513672
177,173.8701171875,120.41400146484375,102.06123352050781,116.11365509033203,58.28551483154297,40.0727653503418,167.5586700439453,117.75161743164062,103.24549865722656,187.52877807617188,122.33550262451172,99.43865203857422,141.82589721679688,76.19532775878906,56.06793975830078,177.42181396484375,124.57613372802734,109.84362030029297
178,174.0258026123047,120.48916625976562,102.15799713134766,118.57624816894531,60.200279235839844,41.567813873291016,167.4137725830078,117.52608489990234,103.06739044189453,188.08070373535156,122.87895202636719,99.86477661132812,141.3737335205078,75.69293212890625,55.59798049926758,178.756591796875,125.66531372070312,110.94523620605469
179,174.06967163085938,120.25821685791016,102.10627746582031,118.17930603027344,59.95747756958008,41.389793395996094,167.38967895507812,117.60172271728516,103.08667755126953,187.97604370117188,122.75,99.90833282470703,142.20501708984375,76.64644622802734,57.1046028137207,178.62152099609375,125.49203491210938,110.77291107177734
180,174.04092407226562,120.14254760742188,101.96749877929688,117.79901885986328,59.66057586669922,41.505271911621094,167.12481689453125,117.55635070800781,103.07418060302734,188.00743103027344,122.77494812011719,100.0774917602539,142.1024627685547,76.32786560058594,57.34836196899414,179.4598388671875,126.29116821289062,111.55823516845703
181,173.94908142089844,120.04302215576172,101.70574188232422,118.07660675048828,59.273292541503906,41.37681198120117,167.13949584960938,117.26405334472656,102.92597961425781,187.94989013671875,122.53731536865234,99.87739562988281,141.54437255859375,76.625244140625,53.49112319946289,180.5502166748047,126.93305206298828,112.25523376464844
182,173.9909210205078,119.98223876953125,101.6517333984375,117.52332305908203,59.0843620300293,40.183815002441406,166.3682403564453,116.75727844238281,102.54507446289062,187.53536987304688,121.65892028808594,99.02534484863281,140.9329376220703,76.01183319091797,52.79290008544922,180.85772705078125,127.04536437988281,112.1134033203125
183,174.3967742919922,120.10620880126953,102.14836883544922,117.78581237792969,58.842838287353516,40.61335372924805,167.5853271484375,117.76304626464844,103.48589324951172,188.3721923828125,122.3058853149414,99.92192840576172,140.46484375,75.236328125,51.888671875,180.98004150390625,127.48503112792969,112.7205581665039
184,174.35916137695312,120.02146911621094,102.1659164428711,117.79423522949219,58.71810531616211,40.83744812011719,167.49859619140625,117.63924407958984,103.41350555419922,188.95864868164062,122.87703704833984,100.50272369384766,140.99586486816406,76.11983489990234,53.50206756591797,180.4652557373047,126.87158203125,112.00421142578125
185,174.41497802734375,119.90675354003906,102.27452087402344,115.52997589111328,57.07084655761719,39.622615814208984,167.24095153808594,117.54920196533203,103.31909942626953,188.88937377929688,122.62255859375,100.50325012207031,141.25100708007812,76.16666412353516,53.240962982177734,180.4813232421875,126.68257141113281,111.69294738769531
186,174.2039337158203,119.95835876464844,102.28001403808594,117.20596313476562,58.45257568359375,39.9986457824707,167.65809631347656,117.81156158447266,103.71163177490234,188.6040496826172,122.25293731689453,100.4183578491211,141.5929718017578,76.46280670166016,53.533058166503906,179.7809295654297,126.217041015625,111.19878387451172
187,174.285400390625,120.1193618774414,102.46219635009766,116.36966705322266,57.68720245361328,39.406227111816406,167.6201934814453,117.75320434570312,103.63655853271484,187.8167266845703,121.30439758300781,99.49517822265625,141.2152862548828,76.1408462524414,53.20925521850586,179.29458618164062,125.4749526977539,110.58917999267578
188,173.89715576171875,119.76415252685547,102.07463073730469,117.59230041503906,58.577335357666016,40.102638244628906,167.63870239257812,117.79641723632812,103.73118591308594,187.9497833251953,121.22698974609375,99.46548461914062,141.84584045410156,76.72083282470703,54.172916412353516,180.8399200439453,126.93762969970703,111.72349548339844
189,173.95350646972656,119.74494934082031,102.02786254882812,117.02592468261719,58.39154052734375,40.242156982421875,168.38427734375,118.18148040771484,104.02571868896484,187.9409942626953,121.03433227539062,99.28862762451172,141.79310607910156,76.52332305908203,53.85801315307617,179.6064910888672,125.78498840332031,110.80933380126953
190,174.10552978515625,119.7752456665039,102.0301513671875,117.28693389892578,58.53622055053711,40.365055084228516,167.55992126464844,117.6355209350586,103.5592041015625,188.41928100585938,121.58700561523438,99.95912170410156,141.7811279296875,76.90562438964844,54.5441780090332,180.12969970703125,125.83891296386719,110.86820220947266
191,174.22315979003906,119.96820068359375,102.23258209228516,117.81027221679688,58.74393844604492,40.77175521850586,168.13626098632812,118.07452392578125,103.96380615234375,188.6820526123047,121.6778564453125,100.22875213623047,142.0629119873047,76.69847869873047,54.71149826049805,180.17311096191406,125.81874084472656,110.97352600097656
192,173.6515350341797,119.43592071533203,101.66151428222656,116.2622299194336,57.03125,39.37364196777344,167.34530639648438,116.55109405517578,102.89569854736328,188.14012145996094,120.85137939453125,99.10934448242188,141.83152770996094,76.41252899169922,54.77105712890625,179.30784606933594,126.52892303466797,111.14256286621094
193,173.62713623046875,119.24340057373047,101.5003890991211,117.24803161621094,57.66093063354492,40.14122009277344,167.31907653808594,116.36911010742188,102.8440933227539,188.143310546875,120.59679412841797,99.03850555419922,142.6324462890625,76.91991424560547,55.44353103637695,179.31919860839844,126.64242553710938,111.32524871826172
194,173.83035278320312,119.70301818847656,102.16646575927734,117.4147720336914,57.749290466308594,40.08877944946289,167.66018676757812,116.70808410644531,103.23053741455078,189.30685424804688,121.7061996459961,100.36125946044922,141.5454559326172,75.5179672241211,53.900634765625,179.24008178710938,127.102294921875,112.20668029785156
195,173.98155212402344,119.64842224121094,102.1572494506836,117.11514282226562,57.738311767578125,40.53873062133789,168.44078063964844,117.00674438476562,103.83657836914062,190.03125,122.30711364746094,101.21551513671875,142.09091186523438,75.93083190917969,54.940711975097656,179.5518035888672,127.19027709960938,112.56871032714844
196,173.90521240234375,119.38056945800781,101.97486877441406,116.3913345336914,56.944793701171875,39.85953903198242,167.18772888183594,116.26786804199219,103.22671508789062,189.8933563232422,122.12731170654297,101.07290649414062,142.02615356445312,75.87525177001953,55.13078308105469,180.39834594726562,127.4211654663086,112.5829849243164
197,174.05929565429688,119.50598907470703,102.2774429321289,116.93048858642578,57.036476135253906,39.91878890991211,167.49066162109375,116.47270202636719,103.48275756835938,188.996826171875,121.00106048583984,100.06025695800781,142.17910766601562,75.5351791381836,55.27931594848633,180.2178497314453,127.17842102050781,112.3962631225586
198,174.2344207763672,119.6744384765625,102.48314666748047,117.57040405273438,57.44755935668945,40.45258712768555,167.94790649414062,116.91678619384766,103.94934844970703,189.16683959960938,121.17534637451172,100.30924224853516,142.1898956298828,75.448486328125,55.80202102661133,180.6348876953125,127.68965148925781,113.17849731445312
199,174.27793884277344,119.75494384765625,102.58289337158203,117.52165222167969,57.19725036621094,40.224056243896484,167.3459014892578,116.40569305419922,103.4334487915039,189.7037811279297,121.39783477783203,100.12000274658203,142.08262634277344,75.2796630859375,55.79661178588867,179.8737335205078,127.08146667480469,113.01018524169922
200,174.2245635986328,119.75199890136719,102.58582305908203,117.80952453613281,57.28221130371094,40.081233978271484,168.09713745117188,117.07128143310547,104.03563690185547,188.92991638183594,120.42887115478516,99.24372100830078,141.4198760986328,74.9046630859375,55.931034088134766,179.858642578125,127.11181640625,113.10126495361328
201,173.528076171875,119.17325592041016,101.93961334228516,117.02947235107422,57.586666107177734,39.98245620727539,167.97018432617188,116.82966613769531,103.80056762695312,188.03343200683594,119.33751678466797,98.130615234375,141.4080810546875,75.0323257446289,55.905052185058594,179.8021240234375,126.95744323730469,112.96808624267578
202,173.6320343017578,119.26444244384766,102.05545043945312,116.4049301147461,57.103519439697266,39.61126708984375,168.21507263183594,116.98698425292969,104.04383850097656,188.50851440429688,119.79255676269531,98.5851058959961,140.6558074951172,74.71894073486328,55.91853332519531,179.76971435546875,127.14522552490234,113.4107894897461
203,173.94798278808594,119.57606506347656,102.36058044433594,118.08079528808594,58.540042877197266,40.68958282470703,169.39195251464844,117.83201599121094,104.72433471679688,188.6067352294922,119.77812957763672,98.67402648925781,141.43043518066406,75.81304168701172,55.86521911621094,179.87680053710938,127.08213806152344,113.4024658203125
204,173.94534301757812,119.51207733154297,102.30633544921875,117.51557922363281,58.22096252441406,40.40580749511719,168.1765899658203,116.8492431640625,103.58650207519531,189.36709594726562,120.73417663574219,99.15505981445312,140.7283935546875,75.55143737792969,54.168724060058594,179.46868896484375,126.51919555664062,112.91313171386719
205,173.83099365234375,119.3738784790039,102.13665008544922,116.05213165283203,57.04400634765625,39.71834945678711,168.3312225341797,116.92756652832031,103.67369842529297,190.20169067382812,121.4984130859375,100.02428436279297,140.3971710205078,75.2116928100586,53.81855010986328,180.2760772705078,127.36605072021484,113.809814453125
206,173.147216796875,118.95976257324219,101.52989196777344,117.03510284423828,57.986236572265625,40.207847595214844,167.96063232421875,116.74445343017578,102.6685791015625,189.4676513671875,120.75821685791016,99.11558532714844,140.685302734375,75.65010070800781,54.8426513671875,179.18295288085938,126.61954498291016,113.22037506103516
207,173.5361328125,119.2745361328125,101.99652099609375,116.95182037353516,58.1940803527832,40.45698547363281,168.57818603515625,116.98206329345703,102.97058868408203,189.4185028076172,120.4794921875,98.76551055908203,140.52040100097656,75.44285583496094,54.61428451538086,179.6632080078125,126.83576202392578,113.40748596191406
208,173.5469512939453,119.29188537597656,102.01889038085938,117.32239532470703,58.46005630493164,40.606990814208984,168.02516174316406,116.54034423828125,102.49962615966797,190.69418334960938,121.9386215209961,100.31745910644531,140.45790100097656,75.35934448242188,54.53182601928711,180.02505493164062,127.38622283935547,113.96033477783203
209,173.0489959716797,118.8077392578125,101.45722961425781,116.59297180175781,57.71534729003906,40.178497314453125,168.2138671875,116.83139038085938,102.75401306152344,189.42782592773438,120.51211547851562,98.84615325927734,139.97314453125,74.83677673339844,54.03718948364258,180.73855590820312,127.20479583740234,114.26579284667969
210,173.08033752441406,118.84591674804688,101.50067901611328,116.62635803222656,57.768341064453125,40.21875,167.7328643798828,116.64240264892578,102.53639221191406,190.51316833496094,121.77871704101562,100.18440246582031,139.95545959472656,74.89878845214844,54.14777374267578,180.3900909423828,127.07112121582031,114.22413635253906
211,173.32545471191406,119.0745849609375,101.71876525878906,116.75885772705078,57.910762786865234,40.351497650146484,168.20443725585938,116.78666687011719,102.57037353515625,190.74462890625,121.9388427734375,100.30364990234375,140.02793884277344,74.96806335449219,54.12974166870117,181.2564697265625,127.75,114.87284851074219
212,173.51022338867188,119.38310241699219,102.00251007080078,116.29319763183594,57.60952377319336,40.193878173828125,168.28262329101562,116.79866027832031,102.59806060791016,190.66488647460938,121.86616516113281,100.22377014160156,139.99798583984375,74.88554382324219,54.01807403564453,180.6099090576172,127.63362121582031,114.59913635253906
213,173.36077880859375,119.20111846923828,101.78422546386719,116.43284606933594,57.603057861328125,40.331783294677734,169.0395050048828,117.47037506103516,103.2823715209961,190.21041870117188,121.31562042236328,99.6822509765625,140.16563415527344,74.97101593017578,54.279502868652344,179.92276000976562,127.3027114868164,114.05219268798828
214,173.27589416503906,119.18553161621094,101.5205307006836,115.61371612548828,57.28784942626953,39.04888153076172,168.3814697265625,117.12837219238281,102.90299224853516,190.6623992919922,121.94657897949219,100.46260833740234,141.1202392578125,75.77354431152344,54.82965850830078,179.8336944580078,127.17505645751953,113.87089538574219
215,173.49755859375,119.37873077392578,101.68389892578125,114.9829330444336,56.84846496582031,38.86894226074219,168.09243774414062,116.83712768554688,102.67571258544922,190.38140869140625,121.51174926757812,100.0,141.17227172851562,75.69901275634766,54.388118743896484,179.8091278076172,127.0954360961914,113.987548828125
216,173.0680389404297,118.90017700195312,101.18872833251953,116.07099151611328,57.32454299926758,38.98377227783203,168.12435913085938,116.92436218261719,102.73381805419922,188.2682342529297,120.44635009765625,98.56759643554688,140.8361053466797,74.93983459472656,53.80912780761719,180.85655212402344,127.88524627685547,114.73770141601562
217,173.28701782226562,119.09515380859375,101.44709014892578,115.87346649169922,57.15102005004883,39.06326675415039,167.385009765625,116.8752670288086,102.66835021972656,189.13047790527344,121.37967681884766,99.61497497558594,141.2987823486328,75.41463470458984,54.469512939453125,180.20382690429688,126.9957504272461,113.84500885009766
218,173.29490661621094,119.07087707519531,101.33043670654297,115.17323303222656,56.800270080566406,39.081520080566406,167.80140686035156,117.16690063476562,102.95774841308594,188.87037658691406,120.93572998046875,99.03704071044922,141.81556701660156,76.0881118774414,55.53278732299805,180.21519470214844,127.1329116821289,114.15190124511719
219,172.92599487304688,119.0227279663086,101.20513153076172,114.91112518310547,56.7822265625,38.009498596191406,167.38055419921875,116.57986450195312,101.96736145019531,187.96694946289062,119.82836151123047,97.95841979980469,140.9580841064453,75.40718841552734,54.05189514160156,180.3468017578125,126.88298034667969,114.20851135253906
220,173.141845703125,119.19938659667969,101.5507583618164,115.29972839355469,56.95708465576172,38.23365020751953,166.94500732421875,116.15484619140625,101.69609069824219,189.23126220703125,120.95182037353516,99.41434478759766,141.6061248779297,75.75918579101562,54.226531982421875,181.81344604492188,128.0347137451172,115.35357666015625
221,173.59666442871094,119.62596893310547,101.95885467529297,115.85877227783203,57.6368522644043,39.114322662353516,168.6329345703125,117.23412322998047,102.69571685791016,190.3136444091797,122.15574645996094,100.64554595947266,141.56756591796875,76.04054260253906,54.81081008911133,181.52267456054688,127.51619720458984,114.77105712890625
222,173.48098754882812,119.52518463134766,101.7847900390625,115.57859802246094,57.52179718017578,39.22391128540039,168.3810577392578,117.0425033569336,102.5466079711914,190.49945068359375,122.21138763427734,100.82475280761719,140.71063232421875,75.1122055053711,53.73622131347656,182.190673828125,127.6546630859375,114.80720520019531
223,175.6614990234375,120.7049331665039,102.4588623046875,118.24421691894531,58.699317932128906,38.937416076660156,170.07501220703125,117.9745101928711,103.76329040527344,190.4726104736328,122.91407012939453,98.0107421875,142.217041015625,76.296142578125,52.10547637939453,182.62255859375,127.8416519165039,114.1301498413086
224,178.63339233398438,122.7685317993164,103.4399642944336,119.72122955322266,59.54862976074219,39.157535552978516,173.7337646484375,121.29725646972656,103.66233825683594,192.63548278808594,125.26881408691406,99.0999984741211,142.654296875,76.740234375,52.509765625,182.89894104003906,128.4273681640625,113.5915756225586
225,179.13401794433594,123.11598205566406,103.63033294677734,119.91445922851562,59.471824645996094,39.29667282104492,174.03016662597656,121.63282012939453,103.89698028564453,192.31686401367188,124.83029174804688,98.66917419433594,143.38211059570312,76.21138000488281,53.0284538269043,181.91563415527344,127.5308609008789,112.06378936767578
226,179.18080139160156,123.34175109863281,104.10254669189453,120.30937957763672,59.720054626464844,39.329227447509766,174.4495849609375,121.89917755126953,104.45631408691406,193.01300048828125,125.74864196777344,99.56879425048828,143.88687133789062,76.84040069580078,53.89292907714844,181.90147399902344,128.27882385253906,113.11111450195312
227,179.24851989746094,123.31232452392578,104.47488403320312,120.43419647216797,60.45726013183594,40.168251037597656,174.40185546875,121.93504333496094,104.8979263305664,193.1919403076172,125.27359771728516,99.72216033935547,144.58383178710938,77.52860260009766,54.5364875793457,183.04811096191406,130.0669403076172,114.78451538085938
228,179.51492309570312,123.8226089477539,104.96199798583984,120.4930191040039,60.530029296875,40.339385986328125,174.1529998779297,121.79822540283203,104.76940155029297,193.37701416015625,125.44253540039062,99.91514587402344,144.92916870117188,77.49791717529297,54.56458282470703,182.6302490234375,129.670166015625,114.35294342041016
229,179.3311767578125,123.56914520263672,104.66216278076172,119.81824493408203,60.11518096923828,40.19041442871094,174.1112823486328,121.77374267578125,104.76483917236328,193.41494750976562,125.45178985595703,99.93716430664062,144.6733856201172,77.20362854003906,54.13508224487305,182.5187530517578,129.53541564941406,114.31458282470703
230,179.1439971923828,123.49552917480469,104.5455551147461,119.56262969970703,60.070499420166016,39.89733123779297,174.8402862548828,122.27619171142578,105.23590087890625,193.1419219970703,125.08233642578125,99.59696960449219,144.91925048828125,77.41822052001953,54.211181640625,182.3000030517578,129.15306091308594,113.74897766113281
231,179.16441345214844,123.50161743164062,104.52806854248047,119.71458435058594,60.10397720336914,39.80949020385742,174.42782592773438,121.84672546386719,104.82737731933594,193.12713623046875,124.94551086425781,99.44551086425781,144.71485900878906,77.4518051147461,54.70883560180664,182.18333435058594,128.90834045410156,113.47291564941406
232,179.2039031982422,123.51618194580078,104.52230834960938,120.21453094482422,60.443992614746094,40.09775924682617,175.53372192382812,122.7763900756836,105.57624816894531,193.41549682617188,125.19375610351562,99.64801025390625,145.0879364013672,77.81390380859375,55.43762969970703,182.4268341064453,129.52438354492188,114.48170471191406
233,179.7999267578125,124.1297607421875,105.09654235839844,119.49657440185547,60.08287811279297,40.102054595947266,175.18356323242188,122.89859008789062,105.52479553222656,194.08139038085938,125.91543579101562,100.3689193725586,145.89430236816406,78.57317352294922,56.44512176513672,183.55508422851562,130.36016845703125,114.93431854248047
234,179.7020263671875,124.0218734741211,104.99654388427734,120.18424987792969,60.59915542602539,40.3614616394043,174.72201538085938,122.48986053466797,105.18106842041016,193.70445251464844,125.44173431396484,99.88135528564453,145.8298797607422,78.5975112915039,56.67427444458008,184.78480529785156,131.50843811035156,115.9029541015625
235,179.68821716308594,124.10765838623047,105.06578826904297,119.79833984375,60.225223541259766,40.01108932495117,175.4402313232422,122.94209289550781,105.84187316894531,194.14315795898438,125.95052337646484,100.36000061035156,145.34800720214844,78.02515411376953,56.71488571166992,182.89195251464844,129.98516845703125,114.9809341430664
236,180.32823181152344,124.83362579345703,105.89216613769531,119.79833984375,60.225223541259766,40.01108932495117,175.57498168945312,123.06932830810547,105.9035415649414,194.2745361328125,126.13465881347656,100.55950164794922,145.37875366210938,78.37074279785156,57.31061935424805,183.0,130.10382080078125,115.10169219970703
237,180.16873168945312,124.98998260498047,105.99430084228516,119.86598205566406,60.34295654296875,40.10103225708008,174.5591278076172,122.30438232421875,105.30729675292969,194.23117065429688,126.06275939941406,100.47698974609375,145.74180603027344,78.41393280029297,56.92417907714844,182.86737060546875,130.16000366210938,115.27999877929688
238,179.66366577148438,124.48719024658203,105.43556213378906,120.72447204589844,60.780418395996094,40.43077087402344,174.88661193847656,122.7015380859375,105.6832504272461,194.21807861328125,126.10638427734375,100.5553207397461,146.4499053955078,79.3575668334961,57.984283447265625,183.68115234375,130.69772338867188,116.03726959228516
239,180.16595458984375,125.07266998291016,106.15843963623047,120.76249694824219,60.681251525878906,40.20486068725586,174.9586639404297,122.90377807617188,105.93870544433594,194.55026245117188,126.48465728759766,101.00211334228516,145.98416137695312,79.1445541381836,58.30099105834961,182.92308044433594,129.74844360351562,115.20997619628906
240,180.30487060546875,125.2065200805664,106.3215560913086,119.67840576171875,60.04252624511719,40.079071044921875,175.93963623046875,123.65309143066406,106.58109283447266,194.95172119140625,126.99785614013672,101.46995544433594,146.39515686035156,79.60282135009766,58.8004035949707,183.7224578857422,130.7118682861328,116.55931854248047
241,179.67893981933594,124.56771850585938,105.68145751953125,119.68690490722656,59.77558135986328,39.70804977416992,175.01609802246094,123.04023742675781,106.08558654785156,194.1678924560547,126.44033813476562,100.7909164428711,144.9499969482422,78.4596176147461,56.35384750366211,183.1193389892578,129.7654266357422,115.37242889404297
242,180.05519104003906,124.92442321777344,105.98673248291016,120.45243072509766,60.11362075805664,40.825462341308594,176.87672424316406,124.39956665039062,107.18128967285156,195.0715789794922,127.31196594238281,101.64423370361328,145.55360412597656,79.11891174316406,57.51072311401367,183.56846618652344,130.61410522460938,116.54357147216797
243,179.94552612304688,124.96662139892578,106.23210906982422,120.88819122314453,60.50972366333008,40.204166412353516,174.82789611816406,122.68991088867188,105.76854705810547,195.71803283691406,127.84172058105469,101.98008728027344,147.20765686035156,80.24193572998047,58.625,184.31236267089844,131.38365173339844,116.62474060058594
244,180.02444458007812,125.16160583496094,106.44068908691406,121.43324279785156,60.93463134765625,40.48052978515625,174.4919891357422,122.56216430664062,105.66971588134766,195.6580810546875,127.69927978515625,101.87332916259766,147.48233032226562,80.89189147949219,58.35758972167969,184.40524291992188,131.30039978027344,116.87096405029297
245,179.7992401123047,124.95635223388672,106.23029327392578,120.23844909667969,60.05842208862305,39.887908935546875,174.8140411376953,122.94066619873047,106.2083969116211,194.48086547851562,126.4364013671875,100.59668731689453,146.22640991210938,79.6075439453125,57.511322021484375,184.9248504638672,131.30271911621094,116.73695373535156
246,179.67042541503906,124.8045425415039,106.07859802246094,119.50033569335938,59.65459442138672,39.66197204589844,176.16419982910156,124.01553344726562,107.05473327636719,194.37081909179688,126.35258483886719,100.50050354003906,146.31106567382812,79.7957992553711,57.91603088378906,184.39004516601562,130.8215789794922,116.4066390991211
